"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-12","70",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-13","71","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-14","73",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-15","76","92","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-16","69","92","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-17","69",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-18","68","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-19","69","84","59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-20","72",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-21","69","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-22","68",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-23","71",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-24","72",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-25","72","89","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-26","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-27","73","92","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-28","69","85","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-29","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-30","71","91","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-01-31","72",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-01","78",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-02","78","94",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-03","76","91","60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-04","74","90","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-05","72","88","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-06","68","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-07","65","80","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-08","69",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-09","73",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-10","69",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-11","71",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-12","73","91",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-13","72",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-14","65","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-15","68","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-16","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-17","71","88","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-18","70","89",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-19","69","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-20","72","87","60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-21","68","84","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-22","65","83",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-23","65","80","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-24","64",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-25","66",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-26","69",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-27","69",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-02-28","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-01","70","90","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-02","72","89","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-03","68","88","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-04","63",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-05","70",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-06","67","91",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-07","68",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-08","73","86","60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-09","69","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-10","70","87","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-11","68","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-12","66","83",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-13","69",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-14","71",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-15","71","89","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-16","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-17","66","89","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-18","67",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-19","69",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-20","71","89","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-21","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-22","61","77","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-23","61","69",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-24","62",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-25","62",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-26","62",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-27","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-28","62","80","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-29","64","79","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-30","62","76","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-03-31","61",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-01","62",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-02","66",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-03","66","89","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-04","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-05","57","84","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-06","56","67",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-07","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-08","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-09","62",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-10","59","85","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-11","59",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-12","58",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-13","59",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-14","59",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-15","58","71","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-16","58","67","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-17","56",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-18","58",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-19","56",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-20","59",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-21","56","76","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-22","57",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-23","57",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-24","57","81","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-25","59",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-26","63",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-27","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-28","53","76","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-29","56","64",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-04-30","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-01","56",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-02","53",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-03","49",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-04","53",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-05","49","64","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-06","49",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-07","51","57",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-08","49",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-09","51",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-10","54",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-11","51","72","33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-12","51","62","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-13","46",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-14","45",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-15","45",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-16","49","64","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-17","50",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-18","51","56",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-19","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-20","53","64","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-21","51",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-22","50","66","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-23","47","64","34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-24","45","64","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-25","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-26","49",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-27","53",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-28","51","62","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-29","51","59",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-30","49","57",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-05-31","54",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-01","56",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-02","52","69",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-03","54","58","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-04","53",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-05","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-06","51","64","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-07","53",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-08","54",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-09","54","71","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-10","54","70","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-11","51","70",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-12","45","53","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-13","39","52","28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-14","38",,"24"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-15","38",,"24"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-16","40",,"25"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-17","49",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-18","45",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-19","48","72","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-20","50",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-21","56","72","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-22","49","68","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-23","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-24","51",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-25","58",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-26","47",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-27","50","54","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-28","49",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-29","49",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-06-30","44","62",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-01","44","58",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-02","42","55","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-03","41",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-04","48",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-05","50",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-06","47","73",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-07","47","61","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-08","48",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-09","49","64","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-10","53",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-11","53","62",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-12","53","58",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-13","52","57","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-14","54",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-15","50","56",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-16","44","50","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-17","43",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-18","39",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-19","40",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-20","44",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-21","45","66","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-22","50","57","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-23","46","56","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-24","47",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-25","45",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-26","48","53","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-27","47",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-28","46",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-29","50",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-30","49",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-07-31","47","66","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-01","47",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-02","46",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-03","45","62","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-04","45",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-05","44",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-06","46",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-07","47","66","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-08","46","54","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-09","46",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-10","46",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-11","48",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-12","49",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-13","49","56",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-14","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-15","47","54","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-16","45",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-17","44",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-18","50",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-19","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-20","54",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-21","53","69",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-22","56",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-23","55","73","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-24","55",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-25","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-26","56","71","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-27","54","67","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-28","52","60","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-29","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-30","49",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-08-31","51","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-01","47","57",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-02","42",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-03","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-04","51","68","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-05","52","59","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-06","51","58","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-07","52","56","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-08","50",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-09","46","58","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-10","45",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-11","49",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-12","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-13","50","71",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-14","51","60",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-15","50",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-16","55",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-17","56",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-18","55","71","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-19","56","71",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-20","55","70","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-21","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-22","56",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-23","60",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-24","60","80","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-25","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-26","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-27","54",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-28","59","67","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-29","55","64","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-09-30","55",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-01","57",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-02","59","77","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-03","58","69","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-04","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-05","60",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-06","60","76",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-07","58",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-08","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-09","58","80","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-10","54","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-11","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-12","54",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-13","54","67","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1987-10-14","55","65","52"
